CHAIN_ID, CLIENT, CONNECTION, CHANNEL, PORT, COUNTERPARTY_CHAIN, COUNTERPARTY_CLIENT, COUNTERPARTY_CONNECTION, COUNTERPARTY_CHANNEL, COUNTERPARTY_PORT
pio-mainnet-1, 07-tendermint-10, connection-0, channel-0, transfer, cosmoshub-4, 07-tendermint-218, connection-240, channel-127, transfer
pio-mainnet-1, 07-tendermint-16, connection-1, channel-1, transfer, cosmoshub-4, 07-tendermint-523, connection-430, channel-251, transfer
pio-mainnet-1, 07-tendermint-18, connection-2, channel-2, transfer, osmosis-1, 07-tendermint-1671, connection-1282, channel-116, transfer
pio-mainnet-1, 07-tendermint-19, connection-3, channel-3, transfer, osmosis-1, 07-tendermint-1672, connection-1284, channel-117, transfer
pio-mainnet-1, 07-tendermint-20, connection-4, channel-4, transfer, osmosis-1, 07-tendermint-1706, connection-1301, channel-125, transfer
pio-mainnet-1, 07-tendermint-21, connection-5, channel-5, transfer, osmosis-1, 07-tendermint-1707, connection-1302, channel-126, transfer
pio-mainnet-1, 07-tendermint-30, connection-8, channel-6, transfer, cosmoshub-4, 07-tendermint-681, connection-514, channel-314, transfer
pio-mainnet-1, 07-tendermint-31, connection-9, channel-7, transfer, osmosis-1, 07-tendermint-1899, connection-1472, channel-222, transfer
pio-mainnet-1, 07-tendermint-34, connection-10, channel-8, transfer, pio-cap-mainnet-1, 07-tendermint-0, connection-0, channel-0, transfer
