CHAIN_ID, CLIENT, CONNECTION, CHANNEL, PORT, COUNTERPARTY_CHAIN, COUNTERPARTY_CLIENT, COUNTERPARTY_CONNECTION, COUNTERPARTY_CHANNEL, COUNTERPARTY_PORT
stafihub-1, 07-tendermint-0, connection-0, channel-1, icacontroller-uratom-0-delegation, cosmoshub-4, 07-tendermint-892, connection-618, channel-371, icahost
stafihub-1, 07-tendermint-0, connection-0, channel-2, icacontroller-uratom-0-withdrawal, cosmoshub-4, 07-tendermint-892, connection-618, channel-370, icahost
stafihub-1, 07-tendermint-3, connection-3, channel-7, icacontroller-urswth-0-delegation, carbon-1, 07-tendermint-34, connection-17, channel-25, icahost
stafihub-1, 07-tendermint-3, connection-3, channel-8, icacontroller-urswth-0-withdrawal, carbon-1, 07-tendermint-34, connection-17, channel-26, icahost
stafihub-1, 07-tendermint-0, connection-0, channel-0, transfer, cosmoshub-4, 07-tendermint-892, connection-618, channel-369, transfer
stafihub-1, 07-tendermint-1, connection-1, channel-3, transfer, irishub-1, 07-tendermint-63, connection-44, channel-33, transfer
stafihub-1, 07-tendermint-2, connection-2, channel-4, transfer, chihuahua-1, 07-tendermint-86, connection-55, channel-25, transfer
stafihub-1, 07-tendermint-3, connection-3, channel-5, transfer, carbon-1, 07-tendermint-34, connection-17, channel-13, transfer
stafihub-1, 07-tendermint-4, connection-4, channel-6, transfer, kaiyo-1, 07-tendermint-96, connection-68, channel-63, transfer
