CHAIN_ID, CLIENT, CONNECTION, CHANNEL, PORT, COUNTERPARTY_CHAIN, COUNTERPARTY_CLIENT, COUNTERPARTY_CONNECTION, COUNTERPARTY_CHANNEL, COUNTERPARTY_PORT
LumenX, 07-tendermint-0, connection-0, channel-0, transfer, osmosis-1, 07-tendermint-2079, connection-1613, channel-278, transfer
LumenX, 07-tendermint-0, connection-4, channel-1, transfer, osmosis-1, 07-tendermint-2079, connection-1618, channel-280, transfer
LumenX, 07-tendermint-0, connection-5, channel-2, transfer, osmosis-1, 07-tendermint-2079, connection-1619, channel-285, transfer
LumenX, 07-tendermint-0, connection-6, channel-3, transfer, osmosis-1, 07-tendermint-2079, connection-1620, channel-286, transfer
LumenX, 07-tendermint-0, connection-7, channel-4, transfer, osmosis-1, 07-tendermint-2320, connection-1817, channel-494, transfer
LumenX, 07-tendermint-0, connection-8, channel-5, transfer, osmosis-1, 07-tendermint-2320, connection-1818, channel-495, transfer
LumenX, 07-tendermint-8, connection-16, channel-6, transfer, osmosis-1, 07-tendermint-2898, connection-2410, channel-2067, transfer
