CHAIN_ID, CLIENT, CONNECTION, CHANNEL, PORT, COUNTERPARTY_CHAIN, COUNTERPARTY_CLIENT, COUNTERPARTY_CONNECTION, COUNTERPARTY_CHANNEL, COUNTERPARTY_PORT
cudos-1, 07-tendermint-0, connection-0, channel-0, transfer, osmosis-1, 07-tendermint-2063, connection-1593, channel-276, transfer
cudos-1, 07-tendermint-1, connection-1, channel-1, transfer, osmosis-1, 07-tendermint-2084, connection-1626, channel-298, transfer
