CHAIN_ID, CLIENT, CONNECTION, CHANNEL, PORT, COUNTERPARTY_CHAIN, COUNTERPARTY_CLIENT, COUNTERPARTY_CONNECTION, COUNTERPARTY_CHANNEL, COUNTERPARTY_PORT
empowerchain-1, 07-tendermint-0, connection-0, channel-0, transfer, cosmoshub-4, 07-tendermint-1151, connection-872, channel-621, transfer
empowerchain-1, 07-tendermint-1, connection-1, channel-1, transfer, osmosis-1, 07-tendermint-2848, connection-2360, channel-1411, transfer
empowerchain-1, 07-tendermint-2, connection-2, channel-2, transfer, axelar-dojo-1, 07-tendermint-158, connection-142, channel-109, transfer
empowerchain-1, 07-tendermint-3, connection-3, channel-3, transfer, osmosis-1, 07-tendermint-2868, connection-2383, channel-1572, transfer
empowerchain-1, 07-tendermint-4, connection-4, channel-4, transfer, osmosis-1, 07-tendermint-2869, connection-2386, channel-1573, transfer
empowerchain-1, 07-tendermint-5, connection-5, channel-5, transfer, osmosis-1, 07-tendermint-2870, connection-2387, channel-1574, transfer
