CHAIN_ID, CLIENT, CONNECTION, CHANNEL, PORT, COUNTERPARTY_CHAIN, COUNTERPARTY_CLIENT, COUNTERPARTY_CONNECTION, COUNTERPARTY_CHANNEL, COUNTERPARTY_PORT
genesis_29-2, 07-tendermint-0, connection-0, channel-0, transfer, osmosis-1, 07-tendermint-1927, connection-1499, channel-235, transfer
genesis_29-2, 07-tendermint-1, connection-1, channel-1, transfer, osmosis-1, 07-tendermint-1983, connection-1539, channel-253, transfer
